customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,ExtraCharges
0196-VULGZ,Female,Yes,Yes,No,6,MultipleLines,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,Yes,-31.19999999999999
8837-VVWLQ,Female,No,No,No,8,OneLine,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,Yes,-11.200000000000045
2696-NARTR,Male,No,No,No,11,OneLine,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,Yes,113.90000000000009
2208-NKVVH,Male,No,Yes,Yes,43,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,No,35.200000000000045
7614-QVWQL,Male,No,Yes,Yes,49,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,Yes,3.050000000000182
1976-CFOCS,Female,Yes,Yes,No,1,OneLine,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,Yes,0.0
4631-OACRM,Male,Yes,No,No,15,OneLine,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,Yes,-34.90000000000009
7139-JZFVG,Male,No,Yes,Yes,60,OneLine,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,No,64.44999999999982
4987-GQWPO,Male,No,No,No,17,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,No,-43.900000000000034
3755-JBMNH,Male,Yes,Yes,No,16,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,Yes,19.0
1757-TCATG,Male,No,Yes,Yes,35,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,No,45.0
6345-ULYRW,Male,Yes,Yes,No,44,MultipleLines,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,Yes,23.299999999999727
4776-XSKYQ,Female,No,Yes,Yes,12,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,No,5.850000000000023
8048-DSDFQ,Male,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,No,0.0
5753-QQWPW,Female,No,No,No,28,OneLine,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,No,-22.5
6010-DDPPW,Male,No,Yes,No,70,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.15,No,180.3499999999999
1809-DMJHQ,Female,No,No,Yes,5,OneLine,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,Yes,-8.300000000000011
6693-FRIRW,Male,No,No,No,18,OneLine,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,No,-28.749999999999773
6586-MYGKD,Male,No,Yes,No,70,MultipleLines,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,No,-96.69999999999982
3173-NVMPX,Female,No,Yes,Yes,9,MultipleLines,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,No,3.5
0248-PGHBZ,Female,Yes,No,No,67,OneLine,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,No,-53.30000000000018
0623-GDISB,Female,No,No,No,1,OneLine,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,No,0.0
2892-GESUL,Female,No,Yes,Yes,18,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,No,-39.05000000000001
6923-EFPNL,Male,No,No,No,4,MultipleLines,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,Yes,-5.900000000000006
7472-EQOAV,Male,Yes,Yes,Yes,71,OneLine,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,No,23.650000000000546
9574-RKJIF,Male,No,Yes,Yes,30,MultipleLines,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,Yes,6.699999999999818
2043-WVTQJ,Male,No,Yes,No,1,OneLine,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,No,0.0
8034-RYTVV,Female,No,No,No,55,MultipleLines,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,No,-43.899999999999636
3863-QSTYI,Male,No,No,No,59,OneLine,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,No,-78.90000000000055
2619-WFQWU,Female,No,No,No,1,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,Yes,0.0
5044-LRQAQ,Female,No,Yes,No,7,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,No,-6.850000000000023
1716-LSAMB,Male,No,Yes,Yes,45,OneLine,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,No,94.44999999999982
1333-PBMXB,Female,No,Yes,Yes,54,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,No,5.650000000000091
6546-OPBBH,Male,No,Yes,Yes,51,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,No,-5.100000000000136
5985-BEHZK,Female,Yes,Yes,No,72,MultipleLines,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,No,18.050000000000182
9127-QRZMH,Male,No,Yes,No,44,OneLine,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,No,-29.450000000000273
5919-VCZYM,Male,No,No,No,2,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,No,2.6000000000000014
9644-KVCNC,Female,No,No,No,66,MultipleLines,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,No,-25.00000000000091
2137-DQMEV,Male,No,Yes,Yes,68,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,No,-62.749999999999545
8174-LNWMW,Female,No,No,No,31,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,No,41.450000000000045
9279-CJEOJ,Female,Yes,No,No,21,MultipleLines,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,No,21.699999999999818
7964-VEXDG,Male,No,No,Yes,21,MultipleLines,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,No,59.850000000000136
2404-JIBFC,Female,No,Yes,Yes,55,MultipleLines,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,No,-22.550000000000182
0778-NELLA,Male,No,No,No,9,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,Yes,-16.19999999999999
8029-XYPWT,Male,Yes,Yes,No,71,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,No,-151.94999999999982
4614-NUVZD,Female,No,No,No,1,OneLine,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,Yes,0.0
4632-PAOYU,Male,No,Yes,Yes,22,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,No,-5.399999999999977
3803-KMQFW,Female,No,Yes,Yes,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,Yes,0.0
6804-GDMOI,Female,No,No,No,61,MultipleLines,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.6,Yes,-74.19999999999982
2990-OGYTD,Female,No,Yes,No,67,MultipleLines,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,No,111.80000000000018
6646-JPPHA,Female,Yes,No,No,14,OneLine,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,No,-60.09999999999991
9572-MTILT,Male,No,Yes,No,59,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,Yes,-45.350000000000364
7658-UYUQS,Male,Yes,Yes,No,21,OneLine,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,No,39.700000000000045
7880-XSOJX,Male,No,No,No,4,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,No,-23.19999999999999
9611-CTWIH,Female,No,No,No,3,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.45,Yes,-27.900000000000034
4589-IUAJB,Male,No,Yes,No,70,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,No,26.65000000000009
0329-GTIAJ,Female,No,No,No,3,OneLine,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,Yes,21.599999999999966
8746-BFOAJ,Male,Yes,No,No,21,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,No,-0.9499999999999886
8457-XIGKN,Male,No,No,No,20,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,No,-35.85000000000002
6072-NUQCB,Male,No,Yes,Yes,22,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,No,42.75
6629-CZTTH,Male,No,No,No,1,OneLine,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.7,Yes,0.0
8838-GPHZP,Female,No,No,No,63,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.6,No,0.8999999999998636
8750-QWZAJ,Female,No,Yes,Yes,70,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,No,-7.25
5364-EVNIB,Male,No,No,No,13,OneLine,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8,Yes,-63.94999999999982
6918-UMQCG,Female,No,No,No,5,OneLine,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,No,-16.75
0675-NCDYU,Female,No,Yes,Yes,72,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,No,162.4499999999989
6339-DKLMK,Female,No,No,No,13,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,No,-21.5
1346-PJWTK,Male,No,Yes,No,61,OneLine,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,No,-11.300000000000182
5088-QZLRL,Male,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,No,0.0
8023-QHAIO,Female,Yes,Yes,No,56,MultipleLines,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,No,-27.849999999999454
4397-FRLTA,Female,No,No,No,4,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,No,3.9000000000000057
3057-VJJQE,Male,No,No,No,35,MultipleLines,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,No,-9.650000000000091
5087-SUURX,Female,No,Yes,No,18,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,Yes,-33.049999999999955
2302-OUZXB,Male,No,Yes,No,72,MultipleLines,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.15,No,-130.5
8133-ANHHJ,Female,Yes,No,No,49,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103.0,No,119.19999999999982
2270-CHBFN,Female,No,Yes,No,44,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,No,-123.84999999999945
0013-EXCHZ,Female,Yes,Yes,No,3,OneLine,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,Yes,15.69999999999996
5982-FPVQN,Female,No,Yes,Yes,37,MultipleLines,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,No,12.299999999999727
9107-UKCKY,Male,No,Yes,No,61,MultipleLines,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,No,47.0
4654-ULTTN,Male,No,Yes,No,70,MultipleLines,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,No,79.80000000000018
5550-VFRLC,Female,Yes,No,No,1,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,Yes,0.0
5546-BYZSM,Female,No,No,No,41,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.45,No,-62.84999999999991
1492-KGETH,Male,No,Yes,Yes,70,MultipleLines,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),78.35,No,-38.55000000000018
4929-BSTRX,Female,No,No,No,1,OneLine,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.55,Yes,0.0
4163-HFTUK,Male,No,No,No,51,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,No,33.69999999999993
8215-NGSPE,Female,No,Yes,Yes,42,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,No,-6.4500000000000455
2225-ZRGSG,Female,No,Yes,Yes,70,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),93.9,Yes,6.050000000000182
8859-YSTWS,Male,No,No,No,48,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,No,46.90000000000009
5271-YNWVR,Male,No,Yes,Yes,68,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.15,Yes,161.79999999999927
7601-DHFWZ,Female,No,No,No,48,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.0,No,31.049999999999955
2657-ALMWY,Female,Yes,Yes,No,26,OneLine,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,Yes,-38.95000000000027
6330-JKLPC,Male,No,Yes,No,11,MultipleLines,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,Yes,11.399999999999977
4667-OHGKG,Male,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,Yes,0.0
1998-VHJHK,Female,No,No,No,27,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,No,-15.699999999999932
1707-HABPF,Female,Yes,No,No,46,OneLine,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,No,-73.44999999999982
1660-HSOOQ,Male,No,No,No,1,OneLine,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.65,Yes,0.0
7253-UVNDW,Female,No,No,No,46,OneLine,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,Yes,-39.94999999999982
0487-VVUVK,Male,No,Yes,Yes,25,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.15,No,-1.1499999999999204
7228-OMTPN,Male,No,No,No,4,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,Yes,16.849999999999966
5063-IUOKK,Male,No,No,No,13,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,No,9.0
4508-OEBEY,Male,No,Yes,No,31,OneLine,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,No,83.94999999999982
0027-KWYKW,Female,No,Yes,Yes,23,MultipleLines,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,No,-76.29999999999995
2308-STERM,Female,No,No,No,2,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,No,22.25
5982-XMDEX,Female,No,No,No,65,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.5,No,-23.950000000000045
6284-AHOOQ,Male,Yes,No,No,22,MultipleLines,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.5,Yes,-80.40000000000009
6051-PTVNS,Female,No,Yes,Yes,55,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,No,-55.14999999999998
2344-JMOGN,Male,No,Yes,No,9,OneLine,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.85,Yes,36.950000000000045
3799-ISUZQ,Male,No,Yes,Yes,7,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.95,Yes,39.849999999999966
2877-VDUER,Female,No,Yes,Yes,35,No,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.9,No,-47.90000000000009
9152-AMKAK,Male,No,No,No,6,OneLine,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.25,No,11.899999999999977
1794-HBQTJ,Female,No,No,No,1,OneLine,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.6,Yes,0.0
9432-VOFYX,Male,No,No,No,17,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,No,3.400000000000091
8049-WJCLQ,Male,No,Yes,Yes,10,OneLine,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,No,-38.5
6586-PSJOX,Male,No,No,Yes,15,OneLine,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),55.2,No,36.549999999999955
2460-FPSYH,Female,Yes,No,No,40,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.8,Yes,-122.65000000000009
9705-ZJBCG,Female,No,Yes,Yes,13,OneLine,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,No,-2.8999999999999773
4818-DRBQT,Male,No,Yes,No,29,MultipleLines,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.15,Yes,-59.100000000000364
1320-HTRDR,Female,No,No,No,3,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,Yes,-5.900000000000006
6847-KJLTS,Female,Yes,Yes,No,58,MultipleLines,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,No,-73.40000000000055
9670-BPNXF,Female,No,No,No,45,OneLine,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,No,-18.300000000000182
3913-FCUUW,Female,No,Yes,Yes,72,MultipleLines,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,No,93.29999999999927
3301-VKTGC,Male,No,Yes,Yes,68,MultipleLines,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.5,No,-117.39999999999964
1493-AMTIE,Male,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,Yes,0.0
9555-SAHUZ,Female,No,Yes,Yes,38,OneLine,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,No,5.050000000000182
0816-TSPHQ,Male,No,No,No,2,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,No,2.700000000000003
9932-WBWIK,Male,No,No,No,11,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,No,-8.600000000000023
4619-EVPHY,Female,Yes,Yes,No,20,OneLine,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.0,No,39.5
5286-YHCVC,Male,No,Yes,No,72,MultipleLines,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,No,-75.49999999999909
6424-ELEYH,Female,No,Yes,No,3,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,Yes,5.25
4391-RESHN,Male,No,No,No,23,MultipleLines,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.05,Yes,76.94999999999982
9115-YQHGA,Male,No,No,No,40,OneLine,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,No,48.90000000000009
4462-CYWMH,Male,Yes,Yes,No,62,MultipleLines,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,No,61.95000000000073
8963-MQVYN,Female,No,No,Yes,22,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.55,No,17.75
2458-EOMRE,Female,No,No,No,11,OneLine,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.05,No,29.40000000000009
9334-GWGOW,Male,Yes,Yes,No,7,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,No,-38.69999999999993
